PriceList,Catalog,GradeGroup,Price
UFMX 1711E V6,30136-01,10,1100.0
UFMX 1711E V6,30136-01,20,1140.0
UFMX 1711E V6,30136-01,30,1170.0
UFMX 1711E V6,30136-01,40,1200.0
UFMX 1711E V6,30136-01,50,1250.0
UFMX 1711E V6,30136-01,60,1300.0
UFMX 1711E V6,30136-01,70,1350.0
UFMX 1711E V6,30136-01,F,1950.0
UFMX 1711E V6,30136-01,I,2100.0
UFMX 1711E V6,30136-01,41,nan
UFMX 1711E V6,30136-01,42,nan
UFMX 1711E V6,30136-03,10,1050.0
UFMX 1711E V6,30136-03,20,1090.0
UFMX 1711E V6,30136-03,30,1120.0
UFMX 1711E V6,30136-03,40,1150.0
UFMX 1711E V6,30136-03,50,1200.0
UFMX 1711E V6,30136-03,60,1250.0
UFMX 1711E V6,30136-03,70,1300.0
UFMX 1711E V6,30136-03,F,1900.0
UFMX 1711E V6,30136-03,I,2050.0
UFMX 1711E V6,30136-03,41,nan
UFMX 1711E V6,30136-03,42,nan
UFMX 1711E V6,30136-06,10,750.0
UFMX 1711E V6,30136-06,20,770.0
UFMX 1711E V6,30136-06,30,785.0
UFMX 1711E V6,30136-06,40,805.0
UFMX 1711E V6,30136-06,50,825.0
UFMX 1711E V6,30136-06,60,845.0
UFMX 1711E V6,30136-06,70,865.0
UFMX 1711E V6,30136-06,F,1090.0
UFMX 1711E V6,30136-06,I,1240.0
UFMX 1711E V6,30136-06,41,nan
UFMX 1711E V6,30136-06,42,nan
UFMX 1711E V6,30136-07,10,900.0
UFMX 1711E V6,30136-07,20,940.0
UFMX 1711E V6,30136-07,30,970.0
UFMX 1711E V6,30136-07,40,1000.0
UFMX 1711E V6,30136-07,50,1050.0
UFMX 1711E V6,30136-07,60,1100.0
UFMX 1711E V6,30136-07,70,1150.0
UFMX 1711E V6,30136-07,F,1750.0
UFMX 1711E V6,30136-07,I,1900.0
UFMX 1711E V6,30136-07,41,nan
UFMX 1711E V6,30136-07,42,nan
UFMX 1711E V6,30136-08,10,900.0
UFMX 1711E V6,30136-08,20,940.0
UFMX 1711E V6,30136-08,30,970.0
UFMX 1711E V6,30136-08,40,1000.0
UFMX 1711E V6,30136-08,50,1050.0
UFMX 1711E V6,30136-08,60,1100.0
UFMX 1711E V6,30136-08,70,1150.0
UFMX 1711E V6,30136-08,F,1750.0
UFMX 1711E V6,30136-08,I,1900.0
UFMX 1711E V6,30136-08,41,nan
UFMX 1711E V6,30136-08,42,nan
UFMX 1711E V6,30136-09,10,550.0
UFMX 1711E V6,30136-09,20,570.0
UFMX 1711E V6,30136-09,30,585.0
UFMX 1711E V6,30136-09,40,620.0
UFMX 1711E V6,30136-09,50,655.0
UFMX 1711E V6,30136-09,60,690.0
UFMX 1711E V6,30136-09,70,725.0
UFMX 1711E V6,30136-09,F,1145.0
UFMX 1711E V6,30136-09,I,1250.0
UFMX 1711E V6,30136-09,41,nan
UFMX 1711E V6,30136-09,42,nan
UFMX 1711E V6,30136-10,10,400.0
UFMX 1711E V6,30136-10,20,420.0
UFMX 1711E V6,30136-10,30,435.0
UFMX 1711E V6,30136-10,40,455.0
UFMX 1711E V6,30136-10,50,475.0
UFMX 1711E V6,30136-10,60,495.0
UFMX 1711E V6,30136-10,70,515.0
UFMX 1711E V6,30136-10,F,740.0
UFMX 1711E V6,30136-10,I,800.0
UFMX 1711E V6,30136-10,41,nan
UFMX 1711E V6,30136-10,42,nan
UFMX 1711E V6,30136-11,10,500.0
UFMX 1711E V6,30136-11,20,520.0
UFMX 1711E V6,30136-11,30,535.0
UFMX 1711E V6,30136-11,40,570.0
UFMX 1711E V6,30136-11,50,605.0
UFMX 1711E V6,30136-11,60,640.0
UFMX 1711E V6,30136-11,70,675.0
UFMX 1711E V6,30136-11,F,1095.0
UFMX 1711E V6,30136-11,I,1200.0
UFMX 1711E V6,30136-11,41,nan
UFMX 1711E V6,30136-11,42,nan
UFMX 1711E V6,30136-12,10,500.0
UFMX 1711E V6,30136-12,20,520.0
UFMX 1711E V6,30136-12,30,535.0
UFMX 1711E V6,30136-12,40,570.0
UFMX 1711E V6,30136-12,50,605.0
UFMX 1711E V6,30136-12,60,640.0
UFMX 1711E V6,30136-12,70,675.0
UFMX 1711E V6,30136-12,F,1095.0
UFMX 1711E V6,30136-12,I,1200.0
UFMX 1711E V6,30136-12,41,nan
UFMX 1711E V6,30136-12,42,nan
UFMX 1711E V6,30136-14,10,800.0
UFMX 1711E V6,30136-14,20,820.0
UFMX 1711E V6,30136-14,30,835.0
UFMX 1711E V6,30136-14,40,850.0
UFMX 1711E V6,30136-14,50,870.0
UFMX 1711E V6,30136-14,60,890.0
UFMX 1711E V6,30136-14,70,910.0
UFMX 1711E V6,30136-14,F,1480.0
UFMX 1711E V6,30136-14,I,1600.0
UFMX 1711E V6,30136-14,41,nan
UFMX 1711E V6,30136-14,42,nan
UFMX 1711E V6,30136-15,10,800.0
UFMX 1711E V6,30136-15,20,840.0
UFMX 1711E V6,30136-15,30,870.0
UFMX 1711E V6,30136-15,40,900.0
UFMX 1711E V6,30136-15,50,950.0
UFMX 1711E V6,30136-15,60,1000.0
UFMX 1711E V6,30136-15,70,1050.0
UFMX 1711E V6,30136-15,F,1650.0
UFMX 1711E V6,30136-15,I,1800.0
UFMX 1711E V6,30136-15,41,nan
UFMX 1711E V6,30136-15,42,nan
UFMX 1711E V6,30136-16,10,800.0
UFMX 1711E V6,30136-16,20,840.0
UFMX 1711E V6,30136-16,30,870.0
UFMX 1711E V6,30136-16,40,900.0
UFMX 1711E V6,30136-16,50,950.0
UFMX 1711E V6,30136-16,60,1000.0
UFMX 1711E V6,30136-16,70,1050.0
UFMX 1711E V6,30136-16,F,1650.0
UFMX 1711E V6,30136-16,I,1800.0
UFMX 1711E V6,30136-16,41,nan
UFMX 1711E V6,30136-16,42,nan
UFMX 1711E V6,30136-19,10,800.0
UFMX 1711E V6,30136-19,20,840.0
UFMX 1711E V6,30136-19,30,870.0
UFMX 1711E V6,30136-19,40,900.0
UFMX 1711E V6,30136-19,50,950.0
UFMX 1711E V6,30136-19,60,1000.0
UFMX 1711E V6,30136-19,70,1050.0
UFMX 1711E V6,30136-19,F,1650.0
UFMX 1711E V6,30136-19,I,1800.0
UFMX 1711E V6,30136-19,41,nan
UFMX 1711E V6,30136-19,42,nan
UFMX 1711E V6,30136-20,10,800.0
UFMX 1711E V6,30136-20,20,840.0
UFMX 1711E V6,30136-20,30,870.0
UFMX 1711E V6,30136-20,40,900.0
UFMX 1711E V6,30136-20,50,950.0
UFMX 1711E V6,30136-20,60,1000.0
UFMX 1711E V6,30136-20,70,1050.0
UFMX 1711E V6,30136-20,F,1650.0
UFMX 1711E V6,30136-20,I,1800.0
UFMX 1711E V6,30136-20,41,nan
UFMX 1711E V6,30136-20,42,nan
UFMX 1711E V6,30136-35,10,800.0
UFMX 1711E V6,30136-35,20,840.0
UFMX 1711E V6,30136-35,30,870.0
UFMX 1711E V6,30136-35,40,900.0
UFMX 1711E V6,30136-35,50,950.0
UFMX 1711E V6,30136-35,60,1000.0
UFMX 1711E V6,30136-35,70,1050.0
UFMX 1711E V6,30136-35,F,1480.0
UFMX 1711E V6,30136-35,I,1600.0
UFMX 1711E V6,30136-35,41,nan
UFMX 1711E V6,30136-35,42,nan
UFMX 1711E V6,30136-36,10,800.0
UFMX 1711E V6,30136-36,20,840.0
UFMX 1711E V6,30136-36,30,870.0
UFMX 1711E V6,30136-36,40,900.0
UFMX 1711E V6,30136-36,50,950.0
UFMX 1711E V6,30136-36,60,1000.0
UFMX 1711E V6,30136-36,70,1050.0
UFMX 1711E V6,30136-36,F,1480.0
UFMX 1711E V6,30136-36,I,1600.0
UFMX 1711E V6,30136-36,41,nan
UFMX 1711E V6,30136-36,42,nan
UFMX 1711E V6,30136-41,10,70.0
UFMX 1711E V6,30136-41,20,75.0
UFMX 1711E V6,30136-41,30,80.0
UFMX 1711E V6,30136-41,40,85.0
UFMX 1711E V6,30136-41,50,95.0
UFMX 1711E V6,30136-41,60,105.0
UFMX 1711E V6,30136-41,70,110.0
UFMX 1711E V6,30136-41,F,240.0
UFMX 1711E V6,30136-41,I,270.0
UFMX 1711E V6,30136-41,41,nan
UFMX 1711E V6,30136-41,42,nan
UFMX 1711E V6,30136-64,10,250.0
UFMX 1711E V6,30136-64,20,270.0
UFMX 1711E V6,30136-64,30,285.0
UFMX 1711E V6,30136-64,40,305.0
UFMX 1711E V6,30136-64,50,325.0
UFMX 1711E V6,30136-64,60,345.0
UFMX 1711E V6,30136-64,70,365.0
UFMX 1711E V6,30136-64,F,525.0
UFMX 1711E V6,30136-64,I,585.0
UFMX 1711E V6,30136-64,41,250.0
UFMX 1711E V6,30136-64,42,270.0
UFMX 1711E V6,30136-71,10,450.0
UFMX 1711E V6,30136-71,20,470.0
UFMX 1711E V6,30136-71,30,485.0
UFMX 1711E V6,30136-71,40,505.0
UFMX 1711E V6,30136-71,50,525.0
UFMX 1711E V6,30136-71,60,545.0
UFMX 1711E V6,30136-71,70,565.0
UFMX 1711E V6,30136-71,F,790.0
UFMX 1711E V6,30136-71,I,940.0
UFMX 1711E V6,30136-71,41,nan
UFMX 1711E V6,30136-71,42,nan
UFMX 1711E V6,30136-74,10,235.0
UFMX 1711E V6,30136-74,20,255.0
UFMX 1711E V6,30136-74,30,270.0
UFMX 1711E V6,30136-74,40,290.0
UFMX 1711E V6,30136-74,50,310.0
UFMX 1711E V6,30136-74,60,330.0
UFMX 1711E V6,30136-74,70,350.0
UFMX 1711E V6,30136-74,F,510.0
UFMX 1711E V6,30136-74,I,570.0
UFMX 1711E V6,30136-74,41,290.0
UFMX 1711E V6,30136-74,42,310.0
UFMX 1711E V6,30137-01,10,1100.0
UFMX 1711E V6,30137-01,20,1140.0
UFMX 1711E V6,30137-01,30,1170.0
UFMX 1711E V6,30137-01,40,1200.0
UFMX 1711E V6,30137-01,50,1250.0
UFMX 1711E V6,30137-01,60,1300.0
UFMX 1711E V6,30137-01,70,1350.0
UFMX 1711E V6,30137-01,F,1950.0
UFMX 1711E V6,30137-01,I,2100.0
UFMX 1711E V6,30137-01,41,nan
UFMX 1711E V6,30137-01,42,nan
UFMX 1711E V6,30137-03,10,1050.0
UFMX 1711E V6,30137-03,20,1090.0
UFMX 1711E V6,30137-03,30,1120.0
UFMX 1711E V6,30137-03,40,1150.0
UFMX 1711E V6,30137-03,50,1200.0
UFMX 1711E V6,30137-03,60,1250.0
UFMX 1711E V6,30137-03,70,1300.0
UFMX 1711E V6,30137-03,F,1900.0
UFMX 1711E V6,30137-03,I,2050.0
UFMX 1711E V6,30137-03,41,nan
UFMX 1711E V6,30137-03,42,nan
UFMX 1711E V6,30137-06,10,750.0
UFMX 1711E V6,30137-06,20,770.0
UFMX 1711E V6,30137-06,30,785.0
UFMX 1711E V6,30137-06,40,805.0
UFMX 1711E V6,30137-06,50,825.0
UFMX 1711E V6,30137-06,60,845.0
UFMX 1711E V6,30137-06,70,865.0
UFMX 1711E V6,30137-06,F,0.0
UFMX 1711E V6,30137-06,I,150.0
UFMX 1711E V6,30137-06,41,nan
UFMX 1711E V6,30137-06,42,nan
UFMX 1711E V6,30137-07,10,900.0
UFMX 1711E V6,30137-07,20,940.0
UFMX 1711E V6,30137-07,30,970.0
UFMX 1711E V6,30137-07,40,1000.0
UFMX 1711E V6,30137-07,50,1050.0
UFMX 1711E V6,30137-07,60,1100.0
UFMX 1711E V6,30137-07,70,1150.0
UFMX 1711E V6,30137-07,F,1750.0
UFMX 1711E V6,30137-07,I,1900.0
UFMX 1711E V6,30137-07,41,nan
UFMX 1711E V6,30137-07,42,nan
UFMX 1711E V6,30137-08,10,900.0
UFMX 1711E V6,30137-08,20,940.0
UFMX 1711E V6,30137-08,30,970.0
UFMX 1711E V6,30137-08,40,1000.0
UFMX 1711E V6,30137-08,50,1050.0
UFMX 1711E V6,30137-08,60,1100.0
UFMX 1711E V6,30137-08,70,1150.0
UFMX 1711E V6,30137-08,F,1750.0
UFMX 1711E V6,30137-08,I,1900.0
UFMX 1711E V6,30137-08,41,nan
UFMX 1711E V6,30137-08,42,nan
UFMX 1711E V6,30137-09,10,550.0
UFMX 1711E V6,30137-09,20,570.0
UFMX 1711E V6,30137-09,30,585.0
UFMX 1711E V6,30137-09,40,620.0
UFMX 1711E V6,30137-09,50,655.0
UFMX 1711E V6,30137-09,60,690.0
UFMX 1711E V6,30137-09,70,725.0
UFMX 1711E V6,30137-09,F,1145.0
UFMX 1711E V6,30137-09,I,1250.0
UFMX 1711E V6,30137-09,41,nan
UFMX 1711E V6,30137-09,42,nan
UFMX 1711E V6,30137-10,10,400.0
UFMX 1711E V6,30137-10,20,420.0
UFMX 1711E V6,30137-10,30,435.0
UFMX 1711E V6,30137-10,40,455.0
UFMX 1711E V6,30137-10,50,475.0
UFMX 1711E V6,30137-10,60,495.0
UFMX 1711E V6,30137-10,70,515.0
UFMX 1711E V6,30137-10,F,740.0
UFMX 1711E V6,30137-10,I,800.0
UFMX 1711E V6,30137-10,41,nan
UFMX 1711E V6,30137-10,42,nan
UFMX 1711E V6,30137-11,10,500.0
UFMX 1711E V6,30137-11,20,520.0
UFMX 1711E V6,30137-11,30,535.0
UFMX 1711E V6,30137-11,40,570.0
UFMX 1711E V6,30137-11,50,605.0
UFMX 1711E V6,30137-11,60,640.0
UFMX 1711E V6,30137-11,70,675.0
UFMX 1711E V6,30137-11,F,1095.0
UFMX 1711E V6,30137-11,I,1200.0
UFMX 1711E V6,30137-11,41,nan
UFMX 1711E V6,30137-11,42,nan
UFMX 1711E V6,30137-12,10,500.0
UFMX 1711E V6,30137-12,20,520.0
UFMX 1711E V6,30137-12,30,535.0
UFMX 1711E V6,30137-12,40,570.0
UFMX 1711E V6,30137-12,50,605.0
UFMX 1711E V6,30137-12,60,640.0
UFMX 1711E V6,30137-12,70,675.0
UFMX 1711E V6,30137-12,F,1095.0
UFMX 1711E V6,30137-12,I,1200.0
UFMX 1711E V6,30137-12,41,nan
UFMX 1711E V6,30137-12,42,nan
UFMX 1711E V6,30137-14,10,800.0
UFMX 1711E V6,30137-14,20,820.0
UFMX 1711E V6,30137-14,30,835.0
UFMX 1711E V6,30137-14,40,850.0
UFMX 1711E V6,30137-14,50,870.0
UFMX 1711E V6,30137-14,60,890.0
UFMX 1711E V6,30137-14,70,910.0
UFMX 1711E V6,30137-14,F,1480.0
UFMX 1711E V6,30137-14,I,1600.0
UFMX 1711E V6,30137-14,41,nan
UFMX 1711E V6,30137-14,42,nan
UFMX 1711E V6,30137-15,10,800.0
UFMX 1711E V6,30137-15,20,840.0
UFMX 1711E V6,30137-15,30,870.0
UFMX 1711E V6,30137-15,40,900.0
UFMX 1711E V6,30137-15,50,950.0
UFMX 1711E V6,30137-15,60,1000.0
UFMX 1711E V6,30137-15,70,1050.0
UFMX 1711E V6,30137-15,F,1650.0
UFMX 1711E V6,30137-15,I,1800.0
UFMX 1711E V6,30137-15,41,nan
UFMX 1711E V6,30137-15,42,nan
UFMX 1711E V6,30137-16,10,800.0
UFMX 1711E V6,30137-16,20,840.0
UFMX 1711E V6,30137-16,30,870.0
UFMX 1711E V6,30137-16,40,900.0
UFMX 1711E V6,30137-16,50,950.0
UFMX 1711E V6,30137-16,60,1000.0
UFMX 1711E V6,30137-16,70,1050.0
UFMX 1711E V6,30137-16,F,1650.0
UFMX 1711E V6,30137-16,I,1800.0
UFMX 1711E V6,30137-16,41,nan
UFMX 1711E V6,30137-16,42,nan
UFMX 1711E V6,30137-19,10,800.0
UFMX 1711E V6,30137-19,20,840.0
UFMX 1711E V6,30137-19,30,870.0
UFMX 1711E V6,30137-19,40,900.0
UFMX 1711E V6,30137-19,50,950.0
UFMX 1711E V6,30137-19,60,1000.0
UFMX 1711E V6,30137-19,70,1050.0
UFMX 1711E V6,30137-19,F,1650.0
UFMX 1711E V6,30137-19,I,1800.0
UFMX 1711E V6,30137-19,41,nan
UFMX 1711E V6,30137-19,42,nan
UFMX 1711E V6,30137-20,10,800.0
UFMX 1711E V6,30137-20,20,840.0
UFMX 1711E V6,30137-20,30,870.0
UFMX 1711E V6,30137-20,40,900.0
UFMX 1711E V6,30137-20,50,950.0
UFMX 1711E V6,30137-20,60,1000.0
UFMX 1711E V6,30137-20,70,1050.0
UFMX 1711E V6,30137-20,F,1650.0
UFMX 1711E V6,30137-20,I,1800.0
UFMX 1711E V6,30137-20,41,nan
UFMX 1711E V6,30137-20,42,nan
UFMX 1711E V6,30137-35,10,800.0
UFMX 1711E V6,30137-35,20,840.0
UFMX 1711E V6,30137-35,30,870.0
UFMX 1711E V6,30137-35,40,900.0
UFMX 1711E V6,30137-35,50,950.0
UFMX 1711E V6,30137-35,60,1000.0
UFMX 1711E V6,30137-35,70,1050.0
UFMX 1711E V6,30137-35,F,1480.0
UFMX 1711E V6,30137-35,I,1600.0
UFMX 1711E V6,30137-35,41,nan
UFMX 1711E V6,30137-35,42,nan
UFMX 1711E V6,30137-36,10,800.0
UFMX 1711E V6,30137-36,20,840.0
UFMX 1711E V6,30137-36,30,870.0
UFMX 1711E V6,30137-36,40,900.0
UFMX 1711E V6,30137-36,50,950.0
UFMX 1711E V6,30137-36,60,1000.0
UFMX 1711E V6,30137-36,70,1050.0
UFMX 1711E V6,30137-36,F,1480.0
UFMX 1711E V6,30137-36,I,1600.0
UFMX 1711E V6,30137-36,41,nan
UFMX 1711E V6,30137-36,42,nan
UFMX 1711E V6,30137-41,10,70.0
UFMX 1711E V6,30137-41,20,75.0
UFMX 1711E V6,30137-41,30,80.0
UFMX 1711E V6,30137-41,40,85.0
UFMX 1711E V6,30137-41,50,95.0
UFMX 1711E V6,30137-41,60,105.0
UFMX 1711E V6,30137-41,70,110.0
UFMX 1711E V6,30137-41,F,240.0
UFMX 1711E V6,30137-41,I,270.0
UFMX 1711E V6,30137-41,41,nan
UFMX 1711E V6,30137-41,42,nan
UFMX 1711E V6,30137-64,10,250.0
UFMX 1711E V6,30137-64,20,270.0
UFMX 1711E V6,30137-64,30,285.0
UFMX 1711E V6,30137-64,40,305.0
UFMX 1711E V6,30137-64,50,325.0
UFMX 1711E V6,30137-64,60,345.0
UFMX 1711E V6,30137-64,70,365.0
UFMX 1711E V6,30137-64,F,525.0
UFMX 1711E V6,30137-64,I,585.0
UFMX 1711E V6,30137-64,41,250.0
UFMX 1711E V6,30137-64,42,270.0
UFMX 1711E V6,30137-71,10,450.0
UFMX 1711E V6,30137-71,20,470.0
UFMX 1711E V6,30137-71,30,485.0
UFMX 1711E V6,30137-71,40,505.0
UFMX 1711E V6,30137-71,50,525.0
UFMX 1711E V6,30137-71,60,545.0
UFMX 1711E V6,30137-71,70,565.0
UFMX 1711E V6,30137-71,F,790.0
UFMX 1711E V6,30137-71,I,940.0
UFMX 1711E V6,30137-71,41,nan
UFMX 1711E V6,30137-71,42,nan
UFMX 1711E V6,30137-74,10,235.0
UFMX 1711E V6,30137-74,20,255.0
UFMX 1711E V6,30137-74,30,270.0
UFMX 1711E V6,30137-74,40,290.0
UFMX 1711E V6,30137-74,50,310.0
UFMX 1711E V6,30137-74,60,330.0
UFMX 1711E V6,30137-74,70,350.0
UFMX 1711E V6,30137-74,F,510.0
UFMX 1711E V6,30137-74,I,570.0
UFMX 1711E V6,30137-74,41,290.0
UFMX 1711E V6,30137-74,42,310.0
UFMX 1711E V6,30192-01,10,1250.0
UFMX 1711E V6,30192-01,20,1290.0
UFMX 1711E V6,30192-01,30,1320.0
UFMX 1711E V6,30192-01,40,1350.0
UFMX 1711E V6,30192-01,50,1400.0
UFMX 1711E V6,30192-01,60,1450.0
UFMX 1711E V6,30192-01,70,1500.0
UFMX 1711E V6,30192-01,F,2100.0
UFMX 1711E V6,30192-01,I,2250.0
UFMX 1711E V6,30192-01,41,nan
UFMX 1711E V6,30192-01,42,nan
UFMX 1711E V6,30192-03,10,1200.0
UFMX 1711E V6,30192-03,20,1240.0
UFMX 1711E V6,30192-03,30,1270.0
UFMX 1711E V6,30192-03,40,1300.0
UFMX 1711E V6,30192-03,50,1350.0
UFMX 1711E V6,30192-03,60,1400.0
UFMX 1711E V6,30192-03,70,1450.0
UFMX 1711E V6,30192-03,F,2050.0
UFMX 1711E V6,30192-03,I,2200.0
UFMX 1711E V6,30192-03,41,nan
UFMX 1711E V6,30192-03,42,nan
UFMX 1711E V6,30192-06,10,900.0
UFMX 1711E V6,30192-06,20,920.0
UFMX 1711E V6,30192-06,30,935.0
UFMX 1711E V6,30192-06,40,955.0
UFMX 1711E V6,30192-06,50,975.0
UFMX 1711E V6,30192-06,60,995.0
UFMX 1711E V6,30192-06,70,1015.0
UFMX 1711E V6,30192-06,F,1240.0
UFMX 1711E V6,30192-06,I,1390.0
UFMX 1711E V6,30192-06,41,nan
UFMX 1711E V6,30192-06,42,nan
UFMX 1711E V6,30192-07,10,1050.0
UFMX 1711E V6,30192-07,20,1090.0
UFMX 1711E V6,30192-07,30,1120.0
UFMX 1711E V6,30192-07,40,1150.0
UFMX 1711E V6,30192-07,50,1200.0
UFMX 1711E V6,30192-07,60,1250.0
UFMX 1711E V6,30192-07,70,1300.0
UFMX 1711E V6,30192-07,F,1900.0
UFMX 1711E V6,30192-07,I,2050.0
UFMX 1711E V6,30192-07,41,nan
UFMX 1711E V6,30192-07,42,nan
UFMX 1711E V6,30192-08,10,1050.0
UFMX 1711E V6,30192-08,20,1090.0
UFMX 1711E V6,30192-08,30,1120.0
UFMX 1711E V6,30192-08,40,1150.0
UFMX 1711E V6,30192-08,50,1200.0
UFMX 1711E V6,30192-08,60,1250.0
UFMX 1711E V6,30192-08,70,1300.0
UFMX 1711E V6,30192-08,F,1900.0
UFMX 1711E V6,30192-08,I,2050.0
UFMX 1711E V6,30192-08,41,nan
UFMX 1711E V6,30192-08,42,nan
UFMX 1711E V6,30192-09,10,650.0
UFMX 1711E V6,30192-09,20,670.0
UFMX 1711E V6,30192-09,30,685.0
UFMX 1711E V6,30192-09,40,720.0
UFMX 1711E V6,30192-09,50,755.0
UFMX 1711E V6,30192-09,60,790.0
UFMX 1711E V6,30192-09,70,825.0
UFMX 1711E V6,30192-09,F,1245.0
UFMX 1711E V6,30192-09,I,1350.0
UFMX 1711E V6,30192-09,41,nan
UFMX 1711E V6,30192-09,42,nan
UFMX 1711E V6,30192-10,10,500.0
UFMX 1711E V6,30192-10,20,520.0
UFMX 1711E V6,30192-10,30,535.0
UFMX 1711E V6,30192-10,40,555.0
UFMX 1711E V6,30192-10,50,575.0
UFMX 1711E V6,30192-10,60,595.0
UFMX 1711E V6,30192-10,70,615.0
UFMX 1711E V6,30192-10,F,840.0
UFMX 1711E V6,30192-10,I,900.0
UFMX 1711E V6,30192-10,41,nan
UFMX 1711E V6,30192-10,42,nan
UFMX 1711E V6,30192-11,10,600.0
UFMX 1711E V6,30192-11,20,620.0
UFMX 1711E V6,30192-11,30,635.0
UFMX 1711E V6,30192-11,40,670.0
UFMX 1711E V6,30192-11,50,705.0
UFMX 1711E V6,30192-11,60,740.0
UFMX 1711E V6,30192-11,70,775.0
UFMX 1711E V6,30192-11,F,1195.0
UFMX 1711E V6,30192-11,I,1300.0
UFMX 1711E V6,30192-11,41,nan
UFMX 1711E V6,30192-11,42,nan
UFMX 1711E V6,30192-12,10,600.0
UFMX 1711E V6,30192-12,20,620.0
UFMX 1711E V6,30192-12,30,635.0
UFMX 1711E V6,30192-12,40,670.0
UFMX 1711E V6,30192-12,50,705.0
UFMX 1711E V6,30192-12,60,740.0
UFMX 1711E V6,30192-12,70,775.0
UFMX 1711E V6,30192-12,F,1195.0
UFMX 1711E V6,30192-12,I,1300.0
UFMX 1711E V6,30192-12,41,nan
UFMX 1711E V6,30192-12,42,nan
UFMX 1711E V6,30192-14,10,950.0
UFMX 1711E V6,30192-14,20,970.0
UFMX 1711E V6,30192-14,30,985.0
UFMX 1711E V6,30192-14,40,1000.0
UFMX 1711E V6,30192-14,50,1020.0
UFMX 1711E V6,30192-14,60,1040.0
UFMX 1711E V6,30192-14,70,1060.0
UFMX 1711E V6,30192-14,F,1630.0
UFMX 1711E V6,30192-14,I,1750.0
UFMX 1711E V6,30192-14,41,nan
UFMX 1711E V6,30192-14,42,nan
UFMX 1711E V6,30192-15,10,950.0
UFMX 1711E V6,30192-15,20,990.0
UFMX 1711E V6,30192-15,30,1020.0
UFMX 1711E V6,30192-15,40,1050.0
UFMX 1711E V6,30192-15,50,1100.0
UFMX 1711E V6,30192-15,60,1150.0
UFMX 1711E V6,30192-15,70,1200.0
UFMX 1711E V6,30192-15,F,1800.0
UFMX 1711E V6,30192-15,I,1950.0
UFMX 1711E V6,30192-15,41,nan
UFMX 1711E V6,30192-15,42,nan
UFMX 1711E V6,30192-16,10,950.0
UFMX 1711E V6,30192-16,20,990.0
UFMX 1711E V6,30192-16,30,1020.0
UFMX 1711E V6,30192-16,40,1050.0
UFMX 1711E V6,30192-16,50,1100.0
UFMX 1711E V6,30192-16,60,1150.0
UFMX 1711E V6,30192-16,70,1200.0
UFMX 1711E V6,30192-16,F,1800.0
UFMX 1711E V6,30192-16,I,1950.0
UFMX 1711E V6,30192-16,41,nan
UFMX 1711E V6,30192-16,42,nan
UFMX 1711E V6,30192-19,10,950.0
UFMX 1711E V6,30192-19,20,990.0
UFMX 1711E V6,30192-19,30,1020.0
UFMX 1711E V6,30192-19,40,1050.0
UFMX 1711E V6,30192-19,50,1100.0
UFMX 1711E V6,30192-19,60,1150.0
UFMX 1711E V6,30192-19,70,1200.0
UFMX 1711E V6,30192-19,F,1800.0
UFMX 1711E V6,30192-19,I,1950.0
UFMX 1711E V6,30192-19,41,nan
UFMX 1711E V6,30192-19,42,nan
UFMX 1711E V6,30192-20,10,950.0
UFMX 1711E V6,30192-20,20,990.0
UFMX 1711E V6,30192-20,30,1020.0
UFMX 1711E V6,30192-20,40,1050.0
UFMX 1711E V6,30192-20,50,1100.0
UFMX 1711E V6,30192-20,60,1150.0
UFMX 1711E V6,30192-20,70,1200.0
UFMX 1711E V6,30192-20,F,1800.0
UFMX 1711E V6,30192-20,I,1950.0
UFMX 1711E V6,30192-20,41,nan
UFMX 1711E V6,30192-20,42,nan
UFMX 1711E V6,30192-35,10,950.0
UFMX 1711E V6,30192-35,20,990.0
UFMX 1711E V6,30192-35,30,1020.0
UFMX 1711E V6,30192-35,40,1050.0
UFMX 1711E V6,30192-35,50,1100.0
UFMX 1711E V6,30192-35,60,1150.0
UFMX 1711E V6,30192-35,70,1200.0
UFMX 1711E V6,30192-35,F,1630.0
UFMX 1711E V6,30192-35,I,1750.0
UFMX 1711E V6,30192-35,41,nan
UFMX 1711E V6,30192-35,42,nan
UFMX 1711E V6,30192-36,10,950.0
UFMX 1711E V6,30192-36,20,990.0
UFMX 1711E V6,30192-36,30,1020.0
UFMX 1711E V6,30192-36,40,1050.0
UFMX 1711E V6,30192-36,50,1100.0
UFMX 1711E V6,30192-36,60,1150.0
UFMX 1711E V6,30192-36,70,1200.0
UFMX 1711E V6,30192-36,F,1630.0
UFMX 1711E V6,30192-36,I,1750.0
UFMX 1711E V6,30192-36,41,nan
UFMX 1711E V6,30192-36,42,nan
UFMX 1711E V6,30192-41,10,120.0
UFMX 1711E V6,30192-41,20,125.0
UFMX 1711E V6,30192-41,30,130.0
UFMX 1711E V6,30192-41,40,135.0
UFMX 1711E V6,30192-41,50,145.0
UFMX 1711E V6,30192-41,60,155.0
UFMX 1711E V6,30192-41,70,160.0
UFMX 1711E V6,30192-41,F,290.0
UFMX 1711E V6,30192-41,I,320.0
UFMX 1711E V6,30192-41,41,nan
UFMX 1711E V6,30192-41,42,nan
UFMX 1711E V6,30192-64,10,300.0
UFMX 1711E V6,30192-64,20,320.0
UFMX 1711E V6,30192-64,30,335.0
