30192-06,37192-06,954.0,974.0,989.0,989.0,1009.0,1029.0,1049.0,1069.0,1294.0,1354.0,,,1454.0,1454.0,1494.0,1544.0,1544.0,1589.0,1634.0,1679.0,1679.0,1724.0,1774.0,2129.0
30192-07,37192-07,1091.0,1131.0,1161.0,1161.0,1191.0,1241.0,1291.0,1341.0,1941.0,2091.0,,,1691.0,1691.0,1731.0,1781.0,1781.0,1826.0,1871.0,1916.0,1916.0,1961.0,2011.0,2366.0
30192-08,37192-08,1091.0,1131.0,1161.0,1161.0,1191.0,1241.0,1291.0,1341.0,1941.0,2091.0,,,1691.0,1691.0,1731.0,1781.0,1781.0,1826.0,1871.0,1916.0,1916.0,1961.0,2011.0,2366.0
30192-09,37192-09,719.0,739.0,754.0,754.0,789.0,824.0,859.0,894.0,1314.0,1419.0,,,969.0,969.0,1009.0,1059.0,1059.0,1104.0,1149.0,1194.0,1194.0,1239.0,1269.0,1419.0
30192-10,37192-10,572.0,592.0,607.0,607.0,627.0,647.0,667.0,687.0,912.0,972.0,,,897.0,897.0,937.0,987.0,987.0,1032.0,1077.0,1122.0,1122.0,1167.0,1197.0,1347.0
30192-11,37192-11,667.0,687.0,702.0,702.0,737.0,772.0,807.0,842.0,1262.0,1367.0,,,1042.0,1042.0,1082.0,1132.0,1132.0,1177.0,1222.0,1267.0,1267.0,1312.0,1342.0,1492.0
30192-12,37192-12,667.0,687.0,702.0,702.0,737.0,772.0,807.0,842.0,1262.0,1367.0,,,1042.0,1042.0,1082.0,1132.0,1132.0,1177.0,1222.0,1267.0,1267.0,1312.0,1342.0,1492.0
30192-14,37192-14,995.0,1015.0,1030.0,1030.0,1045.0,1065.0,1085.0,1105.0,1675.0,1795.0,,,1545.0,1545.0,1585.0,1635.0,1635.0,1680.0,1725.0,1770.0,1770.0,1815.0,1865.0,2220.0
30192-15,37192-15,995.0,1035.0,1065.0,1065.0,1095.0,1145.0,1195.0,1245.0,1845.0,1995.0,,,1495.0,1495.0,1535.0,1585.0,1585.0,1630.0,1675.0,1720.0,1720.0,1765.0,1815.0,2170.0
30192-16,37192-16,995.0,1035.0,1065.0,1065.0,1095.0,1145.0,1195.0,1245.0,1845.0,1995.0,,,1495.0,1495.0,1535.0,1585.0,1585.0,1630.0,1675.0,1720.0,1720.0,1765.0,1815.0,2170.0
30192-19,37192-19,993.0,1033.0,1063.0,1063.0,1093.0,1143.0,1193.0,1243.0,1843.0,1993.0,,,1493.0,1493.0,1533.0,1583.0,1583.0,1628.0,1673.0,1718.0,1718.0,1763.0,1813.0,2168.0
30192-20,37192-20,993.0,1033.0,1063.0,1063.0,1093.0,1143.0,1193.0,1243.0,1843.0,1993.0,,,1493.0,1493.0,1533.0,1583.0,1583.0,1628.0,1673.0,1718.0,1718.0,1763.0,1813.0,2168.0
30192-35,37192-35,995.0,1035.0,1065.0,1065.0,1095.0,1145.0,1195.0,1245.0,1675.0,1795.0,,,1495.0,1495.0,1535.0,1585.0,1585.0,1630.0,1675.0,1720.0,1720.0,1765.0,1815.0,2170.0
30192-36,37192-36,995.0,1035.0,1065.0,1065.0,1095.0,1145.0,1195.0,1245.0,1675.0,1795.0,,,1495.0,1495.0,1535.0,1585.0,1585.0,1630.0,1675.0,1720.0,1720.0,1765.0,1815.0,2170.0
30192-41,37192-41,147.0,152.0,157.0,157.0,162.0,172.0,182.0,187.0,317.0,347.0,,,172.0,172.0,177.0,182.0,182.0,187.0,197.0,207.0,207.0,217.0,222.0,257.0
30192-64,37192-64,332.0,352.0,367.0,367.0,387.0,407.0,427.0,447.0,607.0,667.0,322.0,342.0,482.0,482.0,502.0,517.0,517.0,532.0,542.0,552.0,552.0,562.0,572.0,702.0
30192-71,37192-71,622.0,642.0,657.0,657.0,677.0,697.0,717.0,737.0,962.0,1022.0,,,947.0,947.0,987.0,1037.0,1037.0,1082.0,1127.0,1172.0,1172.0,1217.0,1237.0,1622.0
30192-74,37192-74,354.0,374.0,389.0,389.0,409.0,429.0,449.0,469.0,629.0,689.0,364.0,384.0,504.0,504.0,524.0,539.0,539.0,554.0,564.0,574.0,574.0,584.0,594.0,724.0
30193-01,37193-01,1277.0,1317.0,1347.0,1347.0,1377.0,1427.0,1477.0,1527.0,2127.0,2277.0,,,1877.0,1877.0,1917.0,1967.0,1967.0,2012.0,2057.0,2102.0,2102.0,2147.0,2197.0,2687.0
30193-03,37193-03,1233.0,1273.0,1303.0,1303.0,1333.0,1383.0,1433.0,1483.0,2083.0,2233.0,,,1833.0,1833.0,1873.0,1923.0,1923.0,1968.0,2013.0,2058.0,2058.0,2103.0,2153.0,2508.0
30193-06,37193-06,954.0,974.0,989.0,989.0,1009.0,1029.0,1049.0,1069.0,1294.0,1354.0,,,1454.0,1454.0,1494.0,1544.0,1544.0,1589.0,1634.0,1679.0,1679.0,1724.0,1774.0,2129.0
30193-07,37193-07,1089.0,1129.0,1159.0,1159.0,1189.0,1239.0,1289.0,1339.0,1939.0,2089.0,,,1689.0,1689.0,1729.0,1779.0,1779.0,1824.0,1869.0,1914.0,1914.0,1959.0,2009.0,2364.0
