PriceList,Catalog,GradeGroup,Price
UFCA 1711E V5,31116-07,40,950.0
UFCA 1711E V5,31116-07,50,1000.0
UFCA 1711E V5,31116-07,60,1050.0
UFCA 1711E V5,31116-07,70,1100.0
UFCA 1711E V5,31116-07,F,1700.0
UFCA 1711E V5,31116-07,I,1850.0
UFCA 1711E V5,31116-07,41,nan
UFCA 1711E V5,31116-07,42,nan
UFCA 1711E V5,31116-08,10,850.0
UFCA 1711E V5,31116-08,20,890.0
UFCA 1711E V5,31116-08,30,920.0
UFCA 1711E V5,31116-08,40,950.0
UFCA 1711E V5,31116-08,50,1000.0
UFCA 1711E V5,31116-08,60,1050.0
UFCA 1711E V5,31116-08,70,1100.0
UFCA 1711E V5,31116-08,F,1700.0
UFCA 1711E V5,31116-08,I,1850.0
UFCA 1711E V5,31116-08,41,nan
UFCA 1711E V5,31116-08,42,nan
UFCA 1711E V5,31116-09,10,550.0
UFCA 1711E V5,31116-09,20,570.0
UFCA 1711E V5,31116-09,30,585.0
UFCA 1711E V5,31116-09,40,620.0
UFCA 1711E V5,31116-09,50,655.0
UFCA 1711E V5,31116-09,60,690.0
UFCA 1711E V5,31116-09,70,725.0
UFCA 1711E V5,31116-09,F,1145.0
UFCA 1711E V5,31116-09,I,1250.0
UFCA 1711E V5,31116-09,41,nan
UFCA 1711E V5,31116-09,42,nan
UFCA 1711E V5,31116-10,10,450.0
UFCA 1711E V5,31116-10,20,470.0
UFCA 1711E V5,31116-10,30,485.0
UFCA 1711E V5,31116-10,40,505.0
UFCA 1711E V5,31116-10,50,525.0
UFCA 1711E V5,31116-10,60,545.0
UFCA 1711E V5,31116-10,70,565.0
UFCA 1711E V5,31116-10,F,790.0
UFCA 1711E V5,31116-10,I,850.0
UFCA 1711E V5,31116-10,41,nan
UFCA 1711E V5,31116-10,42,nan
UFCA 1711E V5,31116-14,10,700.0
UFCA 1711E V5,31116-14,20,720.0
UFCA 1711E V5,31116-14,30,735.0
UFCA 1711E V5,31116-14,40,750.0
UFCA 1711E V5,31116-14,50,770.0
UFCA 1711E V5,31116-14,60,790.0
UFCA 1711E V5,31116-14,70,810.0
UFCA 1711E V5,31116-14,F,1380.0
UFCA 1711E V5,31116-14,I,1500.0
UFCA 1711E V5,31116-14,41,nan
UFCA 1711E V5,31116-14,42,nan
UFCA 1711E V5,31116-15,10,825.0
UFCA 1711E V5,31116-15,20,865.0
UFCA 1711E V5,31116-15,30,895.0
UFCA 1711E V5,31116-15,40,925.0
UFCA 1711E V5,31116-15,50,975.0
UFCA 1711E V5,31116-15,60,1025.0
UFCA 1711E V5,31116-15,70,1075.0
UFCA 1711E V5,31116-15,F,1675.0
UFCA 1711E V5,31116-15,I,1825.0
UFCA 1711E V5,31116-15,41,nan
UFCA 1711E V5,31116-15,42,nan
UFCA 1711E V5,31116-16,10,825.0
UFCA 1711E V5,31116-16,20,865.0
UFCA 1711E V5,31116-16,30,895.0
UFCA 1711E V5,31116-16,40,925.0
UFCA 1711E V5,31116-16,50,975.0
UFCA 1711E V5,31116-16,60,1025.0
UFCA 1711E V5,31116-16,70,1075.0
UFCA 1711E V5,31116-16,F,1675.0
UFCA 1711E V5,31116-16,I,1825.0
UFCA 1711E V5,31116-16,41,nan
UFCA 1711E V5,31116-16,42,nan
UFCA 1711E V5,31116-35,10,825.0
UFCA 1711E V5,31116-35,20,865.0
UFCA 1711E V5,31116-35,30,895.0
UFCA 1711E V5,31116-35,40,925.0
UFCA 1711E V5,31116-35,50,975.0
UFCA 1711E V5,31116-35,60,1025.0
UFCA 1711E V5,31116-35,70,1075.0
UFCA 1711E V5,31116-35,F,1505.0
UFCA 1711E V5,31116-35,I,1625.0
UFCA 1711E V5,31116-35,41,nan
UFCA 1711E V5,31116-35,42,nan
UFCA 1711E V5,31116-36,10,825.0
UFCA 1711E V5,31116-36,20,865.0
UFCA 1711E V5,31116-36,30,895.0
UFCA 1711E V5,31116-36,40,925.0
UFCA 1711E V5,31116-36,50,975.0
UFCA 1711E V5,31116-36,60,1025.0
UFCA 1711E V5,31116-36,70,1075.0
UFCA 1711E V5,31116-36,F,1505.0
UFCA 1711E V5,31116-36,I,1625.0
UFCA 1711E V5,31116-36,41,nan
UFCA 1711E V5,31116-36,42,nan
UFCA 1711E V5,31116-39,10,1100.0
UFCA 1711E V5,31116-39,20,1140.0
UFCA 1711E V5,31116-39,30,1170.0
UFCA 1711E V5,31116-39,40,1200.0
UFCA 1711E V5,31116-39,50,1250.0
UFCA 1711E V5,31116-39,60,1300.0
UFCA 1711E V5,31116-39,70,1350.0
UFCA 1711E V5,31116-39,F,1950.0
UFCA 1711E V5,31116-39,I,2100.0
UFCA 1711E V5,31116-39,41,nan
UFCA 1711E V5,31116-39,42,nan
UFCA 1711E V5,31116-40,10,1100.0
UFCA 1711E V5,31116-40,20,1140.0
UFCA 1711E V5,31116-40,30,1170.0
UFCA 1711E V5,31116-40,40,1200.0
UFCA 1711E V5,31116-40,50,1250.0
UFCA 1711E V5,31116-40,60,1300.0
UFCA 1711E V5,31116-40,70,1350.0
UFCA 1711E V5,31116-40,F,1950.0
UFCA 1711E V5,31116-40,I,2100.0
UFCA 1711E V5,31116-40,41,nan
UFCA 1711E V5,31116-40,42,nan
UFCA 1711E V5,31116-64,10,350.0
UFCA 1711E V5,31116-64,20,370.0
UFCA 1711E V5,31116-64,30,385.0
UFCA 1711E V5,31116-64,40,405.0
UFCA 1711E V5,31116-64,50,425.0
UFCA 1711E V5,31116-64,60,445.0
UFCA 1711E V5,31116-64,70,465.0
UFCA 1711E V5,31116-64,F,625.0
UFCA 1711E V5,31116-64,I,685.0
UFCA 1711E V5,31116-64,41,355.0
UFCA 1711E V5,31116-64,42,375.0
UFCA 1711E V5,31116-74,10,350.0
UFCA 1711E V5,31116-74,20,370.0
UFCA 1711E V5,31116-74,30,385.0
UFCA 1711E V5,31116-74,40,405.0
UFCA 1711E V5,31116-74,50,425.0
UFCA 1711E V5,31116-74,60,445.0
UFCA 1711E V5,31116-74,70,465.0
UFCA 1711E V5,31116-74,F,625.0
UFCA 1711E V5,31116-74,I,685.0
UFCA 1711E V5,31116-74,41,355.0
UFCA 1711E V5,31116-74,42,375.0
UFCA 1711E V5,31116-82,10,1000.0
UFCA 1711E V5,31116-82,20,1040.0
UFCA 1711E V5,31116-82,30,1070.0
UFCA 1711E V5,31116-82,40,1100.0
UFCA 1711E V5,31116-82,50,1150.0
UFCA 1711E V5,31116-82,60,1200.0
UFCA 1711E V5,31116-82,70,1250.0
UFCA 1711E V5,31116-82,F,1850.0
UFCA 1711E V5,31116-82,I,2000.0
UFCA 1711E V5,31116-82,41,nan
UFCA 1711E V5,31116-82,42,nan
UFCA 1711E V5,31116-83,10,1000.0
UFCA 1711E V5,31116-83,20,1040.0
UFCA 1711E V5,31116-83,30,1070.0
UFCA 1711E V5,31116-83,40,1100.0
UFCA 1711E V5,31116-83,50,1150.0
UFCA 1711E V5,31116-83,60,1200.0
UFCA 1711E V5,31116-83,70,1250.0
UFCA 1711E V5,31116-83,F,1850.0
UFCA 1711E V5,31116-83,I,2000.0
UFCA 1711E V5,31116-83,41,nan
UFCA 1711E V5,31116-83,42,nan
UFCA 1711E V5,31116-84,10,1000.0
UFCA 1711E V5,31116-84,20,1040.0
UFCA 1711E V5,31116-84,30,1070.0
UFCA 1711E V5,31116-84,40,1100.0
UFCA 1711E V5,31116-84,50,1150.0
UFCA 1711E V5,31116-84,60,1200.0
UFCA 1711E V5,31116-84,70,1250.0
UFCA 1711E V5,31116-84,F,1850.0
UFCA 1711E V5,31116-84,I,2000.0
UFCA 1711E V5,31116-84,41,nan
UFCA 1711E V5,31116-84,42,nan
UFCA 1711E V5,31116-85,10,1000.0
UFCA 1711E V5,31116-85,20,1040.0
UFCA 1711E V5,31116-85,30,1070.0
UFCA 1711E V5,31116-85,40,1100.0
UFCA 1711E V5,31116-85,50,1150.0
UFCA 1711E V5,31116-85,60,1200.0
UFCA 1711E V5,31116-85,70,1250.0
UFCA 1711E V5,31116-85,F,1850.0
UFCA 1711E V5,31116-85,I,2000.0
UFCA 1711E V5,31116-85,41,nan
UFCA 1711E V5,31116-85,42,nan
UFCA 1711E V5,31116-86,10,1050.0
UFCA 1711E V5,31116-86,20,1090.0
UFCA 1711E V5,31116-86,30,1120.0
UFCA 1711E V5,31116-86,40,1150.0
UFCA 1711E V5,31116-86,50,1200.0
UFCA 1711E V5,31116-86,60,1250.0
UFCA 1711E V5,31116-86,70,1300.0
UFCA 1711E V5,31116-86,F,1900.0
UFCA 1711E V5,31116-86,I,2050.0
UFCA 1711E V5,31116-86,41,nan
UFCA 1711E V5,31116-86,42,nan
UFCA 1711E V5,31116-87,10,1050.0
UFCA 1711E V5,31116-87,20,1090.0
UFCA 1711E V5,31116-87,30,1120.0
UFCA 1711E V5,31116-87,40,1150.0
UFCA 1711E V5,31116-87,50,1200.0
UFCA 1711E V5,31116-87,60,1250.0
UFCA 1711E V5,31116-87,70,1300.0
UFCA 1711E V5,31116-87,F,1900.0
UFCA 1711E V5,31116-87,I,2050.0
UFCA 1711E V5,31116-87,41,nan
UFCA 1711E V5,31116-87,42,nan
UFCA 1711E V5,31116-91,10,950.0
UFCA 1711E V5,31116-91,20,990.0
UFCA 1711E V5,31116-91,30,1020.0
UFCA 1711E V5,31116-91,40,1050.0
UFCA 1711E V5,31116-91,50,1100.0
UFCA 1711E V5,31116-91,60,1150.0
UFCA 1711E V5,31116-91,70,1200.0
UFCA 1711E V5,31116-91,F,1800.0
UFCA 1711E V5,31116-91,I,1950.0
UFCA 1711E V5,31116-91,41,nan
UFCA 1711E V5,31116-91,42,nan
UFCA 1711E V5,31116-93,10,350.0
UFCA 1711E V5,31116-93,20,370.0
UFCA 1711E V5,31116-93,30,385.0
UFCA 1711E V5,31116-93,40,405.0
UFCA 1711E V5,31116-93,50,425.0
UFCA 1711E V5,31116-93,60,445.0
UFCA 1711E V5,31116-93,70,465.0
UFCA 1711E V5,31116-93,F,625.0
UFCA 1711E V5,31116-93,I,685.0
UFCA 1711E V5,31116-93,41,355.0
UFCA 1711E V5,31116-93,42,375.0
UFCA 1711E V5,31116-94,10,350.0
UFCA 1711E V5,31116-94,20,370.0
UFCA 1711E V5,31116-94,30,385.0
UFCA 1711E V5,31116-94,40,405.0
UFCA 1711E V5,31116-94,50,425.0
UFCA 1711E V5,31116-94,60,445.0
UFCA 1711E V5,31116-94,70,465.0
UFCA 1711E V5,31116-94,F,625.0
UFCA 1711E V5,31116-94,I,685.0
UFCA 1711E V5,31116-94,41,355.0
UFCA 1711E V5,31116-94,42,375.0
UFCA 1711E V5,31116-S3,10,1100.0
UFCA 1711E V5,31116-S3,20,1140.0
UFCA 1711E V5,31116-S3,30,1170.0
UFCA 1711E V5,31116-S3,40,1200.0
UFCA 1711E V5,31116-S3,50,1250.0
UFCA 1711E V5,31116-S3,60,1300.0
UFCA 1711E V5,31116-S3,70,1350.0
UFCA 1711E V5,31116-S3,F,1950.0
UFCA 1711E V5,31116-S3,I,2100.0
UFCA 1711E V5,31116-S3,41,nan
UFCA 1711E V5,31116-S3,42,nan
UFCA 1711E V5,31116-H2,10,115.0
UFCA 1711E V5,31116-H2,20,120.0
UFCA 1711E V5,31116-H2,30,125.0
UFCA 1711E V5,31116-H2,40,130.0
UFCA 1711E V5,31116-H2,50,135.0
UFCA 1711E V5,31116-H2,60,140.0
UFCA 1711E V5,31116-H2,70,145.0
UFCA 1711E V5,31116-H2,F,250.0
UFCA 1711E V5,31116-H2,I,275.0
UFCA 1711E V5,31116-H2,41,nan
UFCA 1711E V5,31116-H2,42,nan
UFCA 1711E V5,31116-H3,10,130.0
UFCA 1711E V5,31116-H3,20,135.0
UFCA 1711E V5,31116-H3,30,140.0
UFCA 1711E V5,31116-H3,40,145.0
UFCA 1711E V5,31116-H3,50,150.0
UFCA 1711E V5,31116-H3,60,155.0
UFCA 1711E V5,31116-H3,70,160.0
UFCA 1711E V5,31116-H3,F,265.0
UFCA 1711E V5,31116-H3,I,290.0
UFCA 1711E V5,31116-H3,41,nan
UFCA 1711E V5,31116-H3,42,nan
UFCA 1711E V5,31116-H4,10,145.0
UFCA 1711E V5,31116-H4,20,150.0
UFCA 1711E V5,31116-H4,30,155.0
UFCA 1711E V5,31116-H4,40,160.0
UFCA 1711E V5,31116-H4,50,165.0
UFCA 1711E V5,31116-H4,60,170.0
UFCA 1711E V5,31116-H4,70,175.0
UFCA 1711E V5,31116-H4,F,280.0
UFCA 1711E V5,31116-H4,I,305.0
UFCA 1711E V5,31116-H4,41,nan
UFCA 1711E V5,31116-H4,42,nan
UFCA 1711E V5,31116-01,10,1050.0
UFCA 1711E V5,31116-01,20,1090.0
UFCA 1711E V5,31116-01,30,1120.0
UFCA 1711E V5,31116-01,40,1150.0
UFCA 1711E V5,31116-01,50,1200.0
UFCA 1711E V5,31116-01,60,1250.0
UFCA 1711E V5,31116-01,70,1300.0
UFCA 1711E V5,31116-01,F,1900.0
UFCA 1711E V5,31116-01,I,2050.0
UFCA 1711E V5,31116-01,41,nan
UFCA 1711E V5,31116-01,42,nan
UFCA 1711E V5,31116-02,10,600.0
UFCA 1711E V5,31116-02,20,620.0
UFCA 1711E V5,31116-02,30,635.0
UFCA 1711E V5,31116-02,40,655.0
UFCA 1711E V5,31116-02,50,675.0
UFCA 1711E V5,31116-02,60,695.0
UFCA 1711E V5,31116-02,70,715.0
UFCA 1711E V5,31116-02,F,1025.0
UFCA 1711E V5,31116-02,I,1100.0
UFCA 1711E V5,31116-02,41,nan
UFCA 1711E V5,31116-02,42,nan
UFCA 1711E V5,31116-03,10,950.0
UFCA 1711E V5,31116-03,20,990.0
UFCA 1711E V5,31116-03,30,1020.0
UFCA 1711E V5,31116-03,40,1050.0
UFCA 1711E V5,31116-03,50,1100.0
UFCA 1711E V5,31116-03,60,1150.0
UFCA 1711E V5,31116-03,70,1200.0
UFCA 1711E V5,31116-03,F,1800.0
UFCA 1711E V5,31116-03,I,1950.0
UFCA 1711E V5,31116-03,41,nan
UFCA 1711E V5,31116-03,42,nan
UFCA 1711E V5,31116-04,10,300.0
UFCA 1711E V5,31116-04,20,320.0
UFCA 1711E V5,31116-04,30,335.0
UFCA 1711E V5,31116-04,40,355.0
UFCA 1711E V5,31116-04,50,375.0
UFCA 1711E V5,31116-04,60,395.0
UFCA 1711E V5,31116-04,70,415.0
UFCA 1711E V5,31116-04,F,640.0
UFCA 1711E V5,31116-04,I,700.0
UFCA 1711E V5,31116-04,41,355.0
UFCA 1711E V5,31116-04,42,375.0
UFCA 1711E V5,31116-07,10,900.0
UFCA 1711E V5,31116-07,20,940.0
UFCA 1711E V5,31116-07,30,970.0
UFCA 1711E V5,31116-07,40,1000.0
UFCA 1711E V5,31116-07,50,1050.0
UFCA 1711E V5,31116-07,60,1100.0
UFCA 1711E V5,31116-07,70,1150.0
UFCA 1711E V5,31116-07,F,1750.0
UFCA 1711E V5,31116-07,I,1900.0
UFCA 1711E V5,31116-07,41,nan
UFCA 1711E V5,31116-07,42,nan
UFCA 1711E V5,31116-08,10,900.0
UFCA 1711E V5,31116-08,20,940.0
UFCA 1711E V5,31116-08,30,970.0
UFCA 1711E V5,31116-08,40,1000.0
UFCA 1711E V5,31116-08,50,1050.0
UFCA 1711E V5,31116-08,60,1100.0
UFCA 1711E V5,31116-08,70,1150.0
UFCA 1711E V5,31116-08,F,1750.0
UFCA 1711E V5,31116-08,I,1900.0
UFCA 1711E V5,31116-08,41,nan
UFCA 1711E V5,31116-08,42,nan
UFCA 1711E V5,31116-09,10,600.0
UFCA 1711E V5,31116-09,20,620.0
UFCA 1711E V5,31116-09,30,635.0
UFCA 1711E V5,31116-09,40,670.0
UFCA 1711E V5,31116-09,50,705.0
UFCA 1711E V5,31116-09,60,740.0
UFCA 1711E V5,31116-09,70,775.0
UFCA 1711E V5,31116-09,F,1195.0
UFCA 1711E V5,31116-09,I,1300.0
UFCA 1711E V5,31116-09,41,nan
UFCA 1711E V5,31116-09,42,nan
UFCA 1711E V5,31116-10,10,500.0
UFCA 1711E V5,31116-10,20,520.0
UFCA 1711E V5,31116-10,30,535.0
UFCA 1711E V5,31116-10,40,555.0
UFCA 1711E V5,31116-10,50,575.0
UFCA 1711E V5,31116-10,60,595.0
UFCA 1711E V5,31116-10,70,615.0
UFCA 1711E V5,31116-10,F,840.0
UFCA 1711E V5,31116-10,I,900.0
UFCA 1711E V5,31116-10,41,nan
UFCA 1711E V5,31116-10,42,nan
UFCA 1711E V5,31116-14,10,750.0
UFCA 1711E V5,31116-14,20,770.0
UFCA 1711E V5,31116-14,30,785.0
UFCA 1711E V5,31116-14,40,800.0
UFCA 1711E V5,31116-14,50,820.0
UFCA 1711E V5,31116-14,60,840.0
UFCA 1711E V5,31116-14,70,860.0
UFCA 1711E V5,31116-14,F,1430.0
UFCA 1711E V5,31116-14,I,1550.0
UFCA 1711E V5,31116-14,41,nan
UFCA 1711E V5,31116-14,42,nan
UFCA 1711E V5,31116-35,10,875.0
UFCA 1711E V5,31116-35,20,915.0
UFCA 1711E V5,31116-35,30,945.0
UFCA 1711E V5,31116-35,40,975.0
UFCA 1711E V5,31116-35,50,1025.0
UFCA 1711E V5,31116-35,60,1075.0
UFCA 1711E V5,31116-35,70,1125.0
UFCA 1711E V5,31116-35,F,1555.0
UFCA 1711E V5,31116-35,I,1675.0
UFCA 1711E V5,31116-35,41,nan
UFCA 1711E V5,31116-35,42,nan
UFCA 1711E V5,31116-36,10,875.0
UFCA 1711E V5,31116-36,20,915.0
UFCA 1711E V5,31116-36,30,945.0
UFCA 1711E V5,31116-36,40,975.0
UFCA 1711E V5,31116-36,50,1025.0
UFCA 1711E V5,31116-36,60,1075.0
UFCA 1711E V5,31116-36,70,1125.0
UFCA 1711E V5,31116-36,F,1555.0
UFCA 1711E V5,31116-36,I,1675.0
UFCA 1711E V5,31116-36,41,nan
UFCA 1711E V5,31116-36,42,nan
UFCA 1711E V5,31116-39,10,1150.0
UFCA 1711E V5,31116-39,20,1190.0
UFCA 1711E V5,31116-39,30,1220.0
UFCA 1711E V5,31116-39,40,1250.0
UFCA 1711E V5,31116-39,50,1300.0
UFCA 1711E V5,31116-39,60,1350.0
UFCA 1711E V5,31116-39,70,1400.0
UFCA 1711E V5,31116-39,F,2000.0
UFCA 1711E V5,31116-39,I,2150.0
UFCA 1711E V5,31116-39,41,nan
UFCA 1711E V5,31116-39,42,nan
UFCA 1711E V5,31116-40,10,1150.0
UFCA 1711E V5,31116-40,20,1190.0
UFCA 1711E V5,31116-40,30,1220.0
UFCA 1711E V5,31116-40,40,1250.0
UFCA 1711E V5,31116-40,50,1300.0
UFCA 1711E V5,31116-40,60,1350.0
UFCA 1711E V5,31116-40,70,1400.0
UFCA 1711E V5,31116-40,F,2000.0
UFCA 1711E V5,31116-40,I,2150.0
UFCA 1711E V5,31116-40,41,nan
UFCA 1711E V5,31116-40,42,nan
UFCA 1711E V5,31116-64,10,400.0
UFCA 1711E V5,31116-64,20,420.0
UFCA 1711E V5,31116-64,30,435.0
UFCA 1711E V5,31116-64,40,455.0
UFCA 1711E V5,31116-64,50,475.0
UFCA 1711E V5,31116-64,60,495.0
UFCA 1711E V5,31116-64,70,515.0
UFCA 1711E V5,31116-64,F,675.0
UFCA 1711E V5,31116-64,I,735.0
UFCA 1711E V5,31116-64,41,405.0
UFCA 1711E V5,31116-64,42,425.0
UFCA 1711E V5,31116-74,10,400.0
UFCA 1711E V5,31116-74,20,420.0
UFCA 1711E V5,31116-74,30,435.0
UFCA 1711E V5,31116-74,40,455.0
UFCA 1711E V5,31116-74,50,475.0
UFCA 1711E V5,31116-74,60,495.0
UFCA 1711E V5,31116-74,70,515.0
UFCA 1711E V5,31116-74,F,675.0
UFCA 1711E V5,31116-74,I,735.0
UFCA 1711E V5,31116-74,41,405.0
UFCA 1711E V5,31116-74,42,425.0
UFCA 1711E V5,31116-82,10,1050.0
UFCA 1711E V5,31116-82,20,1090.0
UFCA 1711E V5,31116-82,30,1120.0
UFCA 1711E V5,31116-82,40,1150.0
UFCA 1711E V5,31116-82,50,1200.0
UFCA 1711E V5,31116-82,60,1250.0
UFCA 1711E V5,31116-82,70,1300.0
UFCA 1711E V5,31116-82,F,1900.0
UFCA 1711E V5,31116-82,I,2050.0
UFCA 1711E V5,31116-82,41,nan
UFCA 1711E V5,31116-82,42,nan
UFCA 1711E V5,31116-83,10,1050.0
UFCA 1711E V5,31116-83,20,1090.0
UFCA 1711E V5,31116-83,30,1120.0
UFCA 1711E V5,31116-83,40,1150.0
UFCA 1711E V5,31116-83,50,1200.0
UFCA 1711E V5,31116-83,60,1250.0
UFCA 1711E V5,31116-83,70,1300.0
UFCA 1711E V5,31116-83,F,1900.0
UFCA 1711E V5,31116-83,I,2050.0
UFCA 1711E V5,31116-83,41,nan
UFCA 1711E V5,31116-83,42,nan
UFCA 1711E V5,31116-84,10,1050.0
UFCA 1711E V5,31116-84,20,1090.0
UFCA 1711E V5,31116-84,30,1120.0
UFCA 1711E V5,31116-84,40,1150.0
UFCA 1711E V5,31116-84,50,1200.0
UFCA 1711E V5,31116-84,60,1250.0
UFCA 1711E V5,31116-84,70,1300.0
UFCA 1711E V5,31116-84,F,1900.0
UFCA 1711E V5,31116-84,I,2050.0
UFCA 1711E V5,31116-84,41,nan
UFCA 1711E V5,31116-84,42,nan
UFCA 1711E V5,31116-85,10,1050.0
UFCA 1711E V5,31116-85,20,1090.0
UFCA 1711E V5,31116-85,30,1120.0
UFCA 1711E V5,31116-85,40,1150.0
UFCA 1711E V5,31116-85,50,1200.0
UFCA 1711E V5,31116-85,60,1250.0
UFCA 1711E V5,31116-85,70,1300.0
UFCA 1711E V5,31116-85,F,1900.0
UFCA 1711E V5,31116-85,I,2050.0
UFCA 1711E V5,31116-85,41,nan
UFCA 1711E V5,31116-85,42,nan
UFCA 1711E V5,31116-86,10,1100.0
UFCA 1711E V5,31116-86,20,1140.0
UFCA 1711E V5,31116-86,30,1170.0
UFCA 1711E V5,31116-86,40,1200.0
UFCA 1711E V5,31116-86,50,1250.0
UFCA 1711E V5,31116-86,60,1300.0
UFCA 1711E V5,31116-86,70,1350.0
UFCA 1711E V5,31116-86,F,1950.0
UFCA 1711E V5,31116-86,I,2100.0
UFCA 1711E V5,31116-86,41,nan
UFCA 1711E V5,31116-86,42,nan
UFCA 1711E V5,31116-87,10,1100.0
UFCA 1711E V5,31116-87,20,1140.0
UFCA 1711E V5,31116-87,30,1170.0
UFCA 1711E V5,31116-87,40,1200.0
UFCA 1711E V5,31116-87,50,1250.0
UFCA 1711E V5,31116-87,60,1300.0
UFCA 1711E V5,31116-87,70,1350.0
UFCA 1711E V5,31116-87,F,1950.0
UFCA 1711E V5,31116-87,I,2100.0
UFCA 1711E V5,31116-87,41,nan
UFCA 1711E V5,31116-87,42,nan
UFCA 1711E V5,31116-91,10,1000.0
UFCA 1711E V5,31116-91,20,1040.0
UFCA 1711E V5,31116-91,30,1070.0
UFCA 1711E V5,31116-91,40,1100.0
UFCA 1711E V5,31116-91,50,1150.0
UFCA 1711E V5,31116-91,60,1200.0
UFCA 1711E V5,31116-91,70,1250.0
UFCA 1711E V5,31116-91,F,1850.0
UFCA 1711E V5,31116-91,I,2000.0
UFCA 1711E V5,31116-91,41,nan
UFCA 1711E V5,31116-91,42,nan
UFCA 1711E V5,31116-93,10,400.0
UFCA 1711E V5,31116-93,20,420.0
UFCA 1711E V5,31116-93,30,435.0
UFCA 1711E V5,31116-93,40,455.0
UFCA 1711E V5,31116-93,50,475.0
UFCA 1711E V5,31116-93,60,495.0
UFCA 1711E V5,31116-93,70,515.0
UFCA 1711E V5,31116-93,F,675.0
UFCA 1711E V5,31116-93,I,735.0
UFCA 1711E V5,31116-93,41,405.0
UFCA 1711E V5,31116-93,42,425.0
UFCA 1711E V5,31116-94,10,400.0
UFCA 1711E V5,31116-94,20,420.0
UFCA 1711E V5,31116-94,30,435.0
UFCA 1711E V5,31116-94,40,455.0
UFCA 1711E V5,31116-94,50,475.0
UFCA 1711E V5,31116-94,60,495.0
UFCA 1711E V5,31116-94,70,515.0
UFCA 1711E V5,31116-94,F,675.0
UFCA 1711E V5,31116-94,I,735.0
UFCA 1711E V5,31116-94,41,405.0
UFCA 1711E V5,31116-94,42,425.0
UFCA 1711E V5,31116-S3,10,1150.0
UFCA 1711E V5,31116-S3,20,1190.0
UFCA 1711E V5,31116-S3,30,1220.0
UFCA 1711E V5,31116-S3,40,1250.0
UFCA 1711E V5,31116-S3,50,1300.0
UFCA 1711E V5,31116-S3,60,1350.0
UFCA 1711E V5,31116-S3,70,1400.0
UFCA 1711E V5,31116-S3,F,2000.0
UFCA 1711E V5,31116-S3,I,2150.0
UFCA 1711E V5,31116-S3,41,nan
UFCA 1711E V5,31116-S3,42,nan
UFCA 1711E V5,34116-01,10,220.0
UFCA 1711E V5,34116-01,20,260.0
UFCA 1711E V5,34116-01,30,290.0
UFCA 1711E V5,34116-01,40,320.0
UFCA 1711E V5,34116-01,50,370.0
UFCA 1711E V5,34116-01,60,420.0
UFCA 1711E V5,34116-01,70,470.0
UFCA 1711E V5,34116-01,F,1070.0
UFCA 1711E V5,34116-01,I,1220.0
UFCA 1711E V5,34116-01,41,nan
UFCA 1711E V5,34116-01,42,nan
UFCA 1711E V5,34116-02,10,150.0
UFCA 1711E V5,34116-02,20,170.0
UFCA 1711E V5,34116-02,30,185.0
UFCA 1711E V5,34116-02,40,205.0
UFCA 1711E V5,34116-02,50,225.0
UFCA 1711E V5,34116-02,60,245.0
UFCA 1711E V5,34116-02,70,265.0
UFCA 1711E V5,34116-02,F,575.0
UFCA 1711E V5,34116-02,I,650.0
UFCA 1711E V5,34116-02,41,nan
UFCA 1711E V5,34116-02,42,nan
UFCA 1711E V5,34116-03,10,180.0
UFCA 1711E V5,34116-03,20,220.0
UFCA 1711E V5,34116-03,30,250.0
UFCA 1711E V5,34116-03,40,280.0
UFCA 1711E V5,34116-03,50,330.0
UFCA 1711E V5,34116-03,60,380.0
UFCA 1711E V5,34116-03,70,430.0
UFCA 1711E V5,34116-03,F,1030.0
UFCA 1711E V5,34116-03,I,1180.0
UFCA 1711E V5,34116-03,41,nan
UFCA 1711E V5,34116-03,42,nan
UFCA 1711E V5,34116-04,10,55.0
UFCA 1711E V5,34116-04,20,75.0
UFCA 1711E V5,34116-04,30,90.0
UFCA 1711E V5,34116-04,40,110.0
UFCA 1711E V5,34116-04,50,130.0
UFCA 1711E V5,34116-04,60,150.0
UFCA 1711E V5,34116-04,70,170.0
UFCA 1711E V5,34116-04,F,395.0
UFCA 1711E V5,34116-04,I,455.0
UFCA 1711E V5,34116-04,41,nan
UFCA 1711E V5,34116-04,42,nan
UFCA 1711E V5,34116-07,10,180.0
UFCA 1711E V5,34116-07,20,220.0
UFCA 1711E V5,34116-07,30,250.0
UFCA 1711E V5,34116-07,40,280.0
UFCA 1711E V5,34116-07,50,330.0
UFCA 1711E V5,34116-07,60,380.0
UFCA 1711E V5,34116-07,70,430.0
UFCA 1711E V5,34116-07,F,1030.0
UFCA 1711E V5,34116-07,I,1180.0
UFCA 1711E V5,34116-07,41,nan
UFCA 1711E V5,34116-07,42,nan
UFCA 1711E V5,34116-08,10,180.0
UFCA 1711E V5,34116-08,20,220.0
UFCA 1711E V5,34116-08,30,250.0
UFCA 1711E V5,34116-08,40,280.0
UFCA 1711E V5,34116-08,50,330.0
UFCA 1711E V5,34116-08,60,380.0
UFCA 1711E V5,34116-08,70,430.0
UFCA 1711E V5,34116-08,F,1030.0
UFCA 1711E V5,34116-08,I,1180.0
UFCA 1711E V5,34116-08,41,nan
UFCA 1711E V5,34116-08,42,nan
UFCA 1711E V5,34116-09,10,140.0
